customer_id,signup_date,order_date,order_id,revenue,funnel_stage,channel,country
10876,2022-10-07,2023-04-19,ORD100357,618.15,Repeat Purchase,Email,Germany
10991,2023-04-03,2024-03-31,ORD100358,-53.08,Visit,Referral,India
10046,2023-01-11,2023-10-21,ORD100359,118.36,Visit,Referral,Germany
10268,2021-10-03,2021-11-15,ORD100360,263.08,Purchase,Paid Ads,Germany
10369,2021-06-01,2021-11-17,ORD100361,121.91,Repeat Purchase,Referral,India
10635,2021-06-13,2021-09-14,ORD100362,100.13,Repeat Purchase,Referral,France
11129,2021-10-17,2022-05-28,ORD100363,101.06,Visit,Organic,India
11693,2022-01-13,2022-10-17,ORD100364,82.33,Purchase,Paid Ads,India
11682,2022-09-13,2022-10-20,ORD100365,197.77,Visit,Social Media,USA
10656,2022-09-30,2023-06-26,ORD100366,6.21,Purchase,Social Media,USA
10119,2023-01-22,2023-09-13,ORD100367,259.67,Purchase,Referral,UK
10830,2021-11-06,2022-02-24,ORD100368,105.91,Repeat Purchase,Referral,India
11810,2022-01-24,2023-02-05,ORD100369,226.76,Signup,Organic,Germany
11081,2023-05-07,2023-10-21,ORD100370,1.25,Repeat Purchase,Social Media,Germany
11974,2022-10-20,2022-12-12,ORD100371,244.16,Repeat Purchase,Paid Ads,USA
11369,2023-02-03,2024-03-05,ORD100372,-15.36,Signup,Paid Ads,India
10740,2021-07-02,2021-11-05,ORD100373,153.28,Signup,Email,France
10116,2023-04-01,2023-12-31,ORD100374,64.65,Signup,Email,USA
11853,2021-11-02,2021-12-13,ORD100375,137.13,Signup,Paid Ads,USA
11150,2021-03-13,2021-04-22,ORD100376,118.72,Purchase,Email,Germany
11931,2021-08-07,2021-09-25,ORD100377,21.41,Visit,Organic,France
11012,2022-12-20,2024-01-10,ORD100378,86.74,Signup,Referral,France
11664,2021-06-22,2021-11-27,ORD100379,38.96,Signup,Paid Ads,Germany
11081,2022-10-15,2023-09-11,ORD100380,98.64,Visit,Social Media,Germany
10633,2021-09-29,2022-11-01,ORD100381,160.73,Signup,Social Media,Germany
10512,2022-12-27,2023-06-26,ORD100382,10.17,Signup,Paid Ads,France
11119,2022-04-13,2022-10-10,ORD100383,87.02,Purchase,Email,France
11141,2021-09-26,2022-03-10,ORD100384,115.36,Signup,Email,USA
10559,2021-01-20,2021-09-08,ORD100385,42.01,Repeat Purchase,Paid Ads,UK
10487,2022-08-01,2023-02-22,ORD100386,366.92,Signup,Paid Ads,USA
10896,2023-03-26,2024-03-14,ORD100387,88.15,Purchase,Paid Ads,India
11212,2022-05-18,2022-07-06,ORD100388,24.18,Visit,Organic,UK
10703,2021-05-27,2021-10-19,ORD100389,13.69,Purchase,Social Media,France
11470,2022-03-05,2022-12-27,ORD100390,93.62,Signup,Organic,USA
10580,2021-06-14,2021-11-05,ORD100391,56.45,Visit,Organic,France
12294,2023-06-09,2023-06-24,ORD100392,25.66,Visit,Referral,UK
10153,2021-11-06,2022-01-29,ORD100393,3.74,Signup,Organic,France
11679,2022-06-02,2023-01-03,ORD100394,100.33,Signup,Social Media,USA
10996,2021-01-14,2021-03-06,ORD100395,109.54,Visit,Email,UK
11243,2021-05-12,2021-06-16,ORD100396,18.35,Visit,Social Media,USA
11092,2023-05-04,2023-08-18,ORD100397,110.48,Repeat Purchase,Paid Ads,USA
11008,2023-01-25,2023-08-31,ORD100398,364.32,Visit,Paid Ads,France
12141,2022-03-15,2023-02-14,ORD100399,459.63,Purchase,Paid Ads,UK
11773,2023-01-13,2024-01-18,ORD100400,263.24,Visit,Organic,France
10957,2023-01-10,2023-11-03,ORD100401,197.46,Purchase,Referral,UK
10452,2022-11-05,2023-07-16,ORD100402,28.19,Purchase,Email,India
11227,2023-03-06,2023-05-12,ORD100403,20.41,Visit,Organic,India
12265,2021-09-20,2022-03-25,ORD100404,70.64,Purchase,Paid Ads,UK
12479,2022-10-05,2023-02-05,ORD100405,115.99,Purchase,Social Media,France
12388,2021-08-13,2021-09-11,ORD100406,228.2,Visit,Paid Ads,Germany
10550,2021-09-15,2022-03-18,ORD100407,31.67,Signup,Social Media,UK
11635,2021-08-22,2022-06-06,ORD100408,78.39,Purchase,Email,USA
11312,2021-12-02,2022-11-25,ORD100409,125.1,Visit,Paid Ads,India
11757,2022-02-13,2022-04-06,ORD100410,70.78,Signup,Email,UK
10356,2023-04-08,2024-05-11,ORD100411,72.66,Purchase,Paid Ads,UK
12070,2021-01-24,2021-07-19,ORD100412,30.61,Repeat Purchase,Paid Ads,UK
11785,2021-09-28,2022-02-07,ORD100413,518.05,Purchase,Social Media,USA
11781,2021-04-05,2022-04-01,ORD100414,77.37,Visit,Referral,France
12489,2021-05-22,2021-08-06,ORD100415,91.3,Purchase,Social Media,Germany
11631,2022-11-25,2023-11-09,ORD100416,29.59,Visit,Organic,USA
11015,,,ORD100417,86.62,Signup,Email,Germany
11348,2021-03-22,2022-03-23,ORD100418,35.38,Purchase,Email,India
10515,2021-10-01,2022-08-07,ORD100419,27.13,Visit,Referral,Germany
10335,2021-10-03,2022-01-01,ORD100420,38.71,Purchase,Paid Ads,Germany
11782,2023-06-02,2024-03-25,ORD100421,0.33,Signup,Email,India
12305,2022-04-10,2023-02-28,ORD100422,101.32,Visit,Referral,USA
10496,2021-07-27,2022-05-02,ORD100423,58.82,Signup,Organic,USA
10895,2021-10-23,2022-05-09,ORD100424,274.75,Signup,Email,India
12207,2021-02-08,2021-06-05,ORD100425,4.99,Signup,Organic,USA
10851,2021-10-15,2022-04-15,ORD100426,5.3,Visit,Social Media,France
11687,2021-05-04,2022-06-05,ORD100427,260.45,Purchase,Email,Germany
11931,2023-05-26,2023-07-19,ORD100428,16.25,Signup,Email,USA
12427,2021-10-10,2022-07-07,ORD100429,0.26,Purchase,Paid Ads,Germany
11568,2023-05-28,2023-06-01,ORD100430,23.66,Visit,Organic,USA
10956,2021-06-29,2021-10-07,ORD100431,208.39,Visit,Social Media,Germany
11636,2021-04-07,2022-04-29,ORD100432,194.77,Signup,Referral,India
11291,2021-07-10,2022-04-21,ORD100433,49.89,Signup,Social Media,India
11440,2021-03-15,2021-05-06,ORD100434,132.33,Signup,Email,India
11191,2022-03-23,2022-10-26,ORD100435,84.93,Purchase,Organic,France
11066,2023-02-24,2024-01-18,ORD100436,282.13,Signup,Email,France
10284,2022-05-12,2023-02-21,ORD100437,6.97,Signup,Referral,India
12444,2022-07-15,2023-03-11,ORD100438,201.31,Purchase,Referral,Germany
10011,2022-04-29,2022-11-28,ORD100439,22.45,Visit,Email,India
11630,2023-04-29,2023-08-10,ORD100440,59.63,Repeat Purchase,Email,India
10753,2022-12-23,2023-12-18,ORD100441,25.58,Purchase,Email,UK
12082,2021-04-26,2022-04-24,ORD100442,145.53,Visit,Organic,France
10089,2022-06-19,2023-01-26,ORD100443,136.11,Purchase,Paid Ads,France
10775,2021-04-08,2022-03-13,ORD100444,95.26,Visit,Referral,India
11625,2021-11-24,2022-11-06,ORD100445,143.74,Repeat Purchase,Organic,India
10417,2022-02-11,2022-08-18,ORD100446,122.45,Signup,Referral,UK
10114,2021-11-09,2022-10-01,ORD100447,179.77,Visit,Email,UK
10616,2022-12-03,2023-10-22,ORD100448,32.84,Purchase,Referral,France
10825,2022-11-25,2023-10-01,ORD100449,67.23,Purchase,Social Media,France
11649,2021-05-28,2021-09-03,ORD100450,19.73,Purchase,Referral,France
11516,2021-12-08,2022-03-14,ORD100451,67.37,Visit,Social Media,France
10412,2022-05-10,2023-04-01,ORD100452,145.16,Purchase,Organic,Germany
10728,2021-01-23,2021-04-05,ORD100453,141.08,Repeat Purchase,Organic,India
10675,2021-04-15,2021-12-26,ORD100454,148.31,Repeat Purchase,Social Media,Germany
11892,2022-11-06,2023-06-24,ORD100455,44.31,Purchase,Referral,USA
12239,2022-08-02,2023-01-18,ORD100456,130.24,Purchase,Organic,France
11122,2023-03-13,2024-02-08,ORD100457,54.96,Repeat Purchase,Referral,France
11571,2023-03-12,2023-08-15,ORD100458,346.95,Visit,Paid Ads,India
10977,2022-07-12,2023-02-18,ORD100459,50.48,Signup,Paid Ads,France
11008,2022-08-16,2023-08-14,ORD100460,110.86,Visit,Social Media,France
12143,2022-10-21,2023-10-01,ORD100461,166.43,Signup,Social Media,Germany
11687,2021-08-10,2021-11-16,ORD100462,284.26,Repeat Purchase,Referral,USA
10036,2023-05-05,2023-12-10,ORD100463,69.14,Repeat Purchase,Paid Ads,Germany
11548,2021-01-15,2021-09-15,ORD100464,53.65,Repeat Purchase,Paid Ads,UK
12326,2023-06-10,2024-02-23,ORD100465,67.46,Visit,Social Media,France
12264,2022-09-25,2023-04-06,ORD100466,46.93,Purchase,Email,Germany
10872,2021-03-19,2022-03-28,ORD100467,127.33,Purchase,Referral,India
11821,2021-11-18,2022-04-16,ORD100468,323.86,Signup,Referral,USA
11296,2023-03-18,2024-03-18,ORD100469,16.17,Purchase,Organic,USA
12109,2021-08-29,2022-01-30,ORD100470,98.77,Repeat Purchase,Social Media,India
10595,2021-01-18,2021-02-08,ORD100471,273.52,Repeat Purchase,Organic,India
11903,2023-02-07,2023-06-02,ORD100472,12.66,Visit,Email,France
10728,2022-03-30,2022-07-20,ORD100473,81.71,Visit,Organic,USA
11365,2022-03-19,2022-10-15,ORD100474,240.5,Repeat Purchase,Email,India
10396,2021-10-04,2021-10-27,ORD100475,276.85,Visit,Organic,UK
10698,2022-02-28,2022-12-07,ORD100476,86.67,Visit,Social Media,USA
12224,2022-04-21,2023-02-06,ORD100477,3.03,Visit,Email,India
11635,2021-01-27,2022-01-24,ORD100478,13.4,Signup,Referral,Germany
10395,2022-05-29,2022-07-23,ORD100479,106.03,Signup,Social Media,India
12492,2023-05-15,2024-02-04,ORD100480,15.87,Purchase,Social Media,USA
10075,2022-04-09,2022-06-01,ORD100481,19.42,Purchase,Paid Ads,France
10264,2023-03-18,2024-02-17,ORD100482,177.47,Signup,Referral,UK
11819,2023-04-04,2023-07-20,ORD100483,166.69,Repeat Purchase,Organic,India
10717,2021-12-29,2022-07-18,ORD100484,222.01,Repeat Purchase,Social Media,USA
10850,2022-01-18,2022-08-07,ORD100485,13.41,Repeat Purchase,Organic,India
11390,2023-01-21,2023-12-23,ORD100486,26.5,Signup,Social Media,India
10143,2022-06-09,2023-06-26,ORD100487,-214.74,Purchase,Referral,USA
10884,2022-01-17,2022-08-22,ORD100488,153.22,Visit,Social Media,Germany
10395,2021-07-03,2022-03-02,ORD100489,196.76,Visit,Organic,USA
11492,2021-07-13,2022-07-01,ORD100490,549.61,Repeat Purchase,Organic,USA
11167,2022-04-07,2023-04-29,ORD100491,239.79,Signup,Referral,France
11062,2021-02-25,2021-08-21,ORD100492,88.19,Visit,Organic,India
12156,2021-08-18,2021-10-17,ORD100493,44.66,Purchase,Email,India
11065,2022-05-04,2022-06-08,ORD100494,101.19,Signup,Social Media,USA
11209,2021-01-28,2022-01-20,ORD100495,122.13,Signup,Email,Germany
12445,2023-04-12,2023-05-27,ORD100496,49.01,Visit,Paid Ads,France
10633,2022-08-06,2022-11-08,ORD100497,176.85,Purchase,Paid Ads,Germany
11156,2022-12-23,2023-11-14,ORD100498,11.68,Signup,Social Media,Germany
11238,2021-07-03,2021-08-15,ORD100499,181.36,Visit,Organic,France
10732,2022-03-01,2023-01-14,ORD100500,3.9,Visit,Referral,France
10234,2022-01-10,2022-08-23,ORD100501,82.69,Visit,Paid Ads,Germany
10750,2023-05-18,2023-10-10,ORD100502,237.17,Visit,Organic,Germany
10953,2021-02-10,2021-11-05,ORD100503,10.86,Repeat Purchase,Referral,Germany
11542,2022-04-29,2022-05-11,ORD100504,87.51,Signup,Social Media,India
11197,2021-09-17,2021-10-11,ORD100505,20.84,Purchase,Organic,India
11676,2022-03-17,2022-12-02,ORD100506,270.25,Signup,Email,India
11191,2023-05-06,2023-09-10,ORD100507,214.3,Signup,Social Media,India
12217,2021-03-25,2021-05-02,ORD100508,326.02,Purchase,Paid Ads,France
11416,2021-02-15,2021-07-21,ORD100509,249.52,Purchase,Social Media,USA
11217,2022-03-16,2023-03-14,ORD100510,160.07,Visit,Social Media,India
11540,2022-11-02,2023-05-05,ORD100511,24.53,Purchase,Referral,Germany
12076,2023-05-06,2023-10-26,ORD100512,43.23,Purchase,Paid Ads,USA
11445,2022-06-03,2023-07-01,ORD100513,82.43,Signup,Referral,India
12386,2023-04-25,2023-10-27,ORD100514,106.67,Visit,Social Media,UK
11519,2022-03-14,2022-12-19,ORD100515,182.89,Signup,Organic,UK
11388,2021-05-16,2021-07-28,ORD100516,30.89,Signup,Email,France
11856,2021-07-02,2022-04-22,ORD100517,16.47,Purchase,Email,UK
11365,2022-12-10,2022-12-25,ORD100518,79.08,Purchase,Referral,France
10499,2021-06-21,2021-12-25,ORD100519,20.61,Signup,Organic,France
11680,2023-05-11,2023-10-29,ORD100520,142.0,Purchase,Email,France
10510,2023-02-27,2023-08-31,ORD100521,102.86,Purchase,Organic,USA
10216,2022-08-13,2022-09-13,ORD100522,162.16,Purchase,Referral,USA
11324,2022-11-21,2023-01-22,ORD100523,7.86,Signup,Paid Ads,UK
11155,2022-06-23,2023-06-06,ORD100524,401.26,Purchase,Organic,USA
11827,2021-04-30,2022-02-24,ORD100525,0.0,Repeat Purchase,Organic,India
11810,2021-10-08,2022-08-12,ORD100526,47.24,Repeat Purchase,Paid Ads,France
12492,2021-11-04,2022-05-11,ORD100527,136.6,Visit,Social Media,India
11205,2022-12-09,2023-10-10,ORD100528,5.54,Visit,Social Media,USA
12214,2021-10-04,2021-10-29,ORD100529,10.44,Signup,Social Media,Germany
10090,2022-06-14,2023-07-05,ORD100530,9.57,Signup,Referral,USA
10713,2021-10-22,2022-10-02,ORD100531,104.53,Signup,Social Media,France
11881,2023-02-22,2023-04-01,ORD100532,271.52,Signup,Referral,Germany
10038,2021-02-22,2021-09-02,ORD100533,97.28,Repeat Purchase,Paid Ads,Germany
10172,,,ORD100534,111.03,Purchase,Organic,France
10652,2022-03-08,2022-04-29,ORD100535,50.96,Signup,Email,UK
10753,2021-02-21,2021-08-13,ORD100536,2.27,Signup,Email,USA
11243,2022-12-29,2023-07-12,ORD100537,2.62,Purchase,Referral,USA
11081,2021-03-13,2021-10-09,ORD100538,263.04,Visit,Referral,Germany
11683,2021-01-28,2021-11-01,ORD100539,12.99,Visit,Organic,Germany
10455,2022-04-14,2022-10-18,ORD100540,1015.85,Signup,Paid Ads,France
10828,2023-02-03,2024-02-27,ORD100541,21.56,Repeat Purchase,Organic,France
10894,2023-06-05,2024-04-07,ORD100542,134.74,Purchase,Referral,UK
11384,,,ORD100543,357.01,Signup,Organic,Germany
11958,2022-02-05,2022-09-06,ORD100544,-53.98,Visit,Referral,USA
12434,2021-07-20,2022-06-13,ORD100545,159.11,Signup,Email,France
11996,2023-01-31,2023-02-28,ORD100546,51.85,Repeat Purchase,Organic,India
12395,2022-09-03,2023-02-20,ORD100547,43.65,Purchase,Paid Ads,USA
10189,2023-03-31,2023-07-30,ORD100548,27.05,Signup,Email,Germany
10504,2022-04-11,2022-09-16,ORD100549,-206.4,Purchase,Paid Ads,France
11214,2022-10-14,2023-01-07,ORD100550,35.71,Repeat Purchase,Paid Ads,France
11531,2022-08-18,2023-06-15,ORD100551,39.95,Signup,Referral,India
10823,2022-07-14,2022-07-17,ORD100552,825.35,Signup,Paid Ads,UK
10928,2023-03-01,2023-03-02,ORD100553,47.58,Signup,Social Media,USA
10933,2022-01-14,2022-05-26,ORD100554,65.94,Signup,Paid Ads,France
11140,2023-01-30,2023-11-27,ORD100555,553.29,Purchase,Organic,UK
10133,2023-06-14,2023-08-31,ORD100556,55.31,Visit,Referral,India
12105,2021-06-26,2021-11-19,ORD100557,54.71,Signup,Referral,India
10684,2021-02-21,2021-08-05,ORD100558,211.03,Visit,Social Media,USA
12220,2021-03-20,2022-01-28,ORD100559,44.86,Repeat Purchase,Referral,USA
11852,2022-01-20,2022-09-14,ORD100560,31.96,Visit,Referral,France
10814,2023-04-14,2024-03-06,ORD100561,66.03,Repeat Purchase,Email,France
11172,2022-07-30,2023-05-01,ORD100562,144.73,Repeat Purchase,Email,USA
10079,2021-01-08,2021-07-30,ORD100563,5.3,Signup,Email,USA
10202,2021-08-02,2021-09-23,ORD100564,56.19,Visit,Social Media,France
11252,2021-01-25,2021-05-11,ORD100565,51.0,Visit,Referral,France
11699,2022-03-26,2022-05-19,ORD100566,33.7,Visit,Referral,France
11250,2023-02-07,2023-10-10,ORD100567,127.46,Visit,Referral,India
11682,2023-01-25,2024-02-05,ORD100568,41.1,Signup,Paid Ads,Germany
11555,2022-04-02,2022-09-12,ORD100569,111.99,Purchase,Referral,USA
12094,2022-04-06,2022-04-20,ORD100570,84.22,Signup,Referral,India
11256,2021-07-17,2021-07-17,ORD100571,29.38,Purchase,Organic,France
11549,2021-04-04,2022-03-20,ORD100572,37.2,Signup,Organic,Germany
11166,2022-12-20,2023-05-05,ORD100573,22.45,Visit,Referral,Germany
11396,2022-03-13,2022-08-10,ORD100574,7.0,Visit,Paid Ads,India
10470,2022-06-11,2022-12-07,ORD100575,115.85,Signup,Paid Ads,UK
11035,2022-11-21,2023-07-10,ORD100576,134.06,Visit,Social Media,UK
11353,2022-01-13,2022-07-19,ORD100577,21.78,Purchase,Social Media,France
10967,2022-08-10,2022-08-27,ORD100578,114.66,Signup,Referral,UK
10357,2021-04-14,2021-11-24,ORD100579,482.65,Purchase,Email,France
10667,2023-03-17,2023-06-29,ORD100580,9.28,Visit,Paid Ads,UK
10372,2022-11-11,2023-06-04,ORD100581,80.89,Purchase,Email,India
11031,2022-09-19,2023-03-23,ORD100582,158.48,Signup,Social Media,Germany
11145,2021-02-08,2021-04-13,ORD100583,5.65,Purchase,Paid Ads,USA
11371,2022-04-03,2023-03-01,ORD100584,180.76,Visit,Email,Germany
10089,2021-12-30,2023-01-05,ORD100585,466.55,Signup,Referral,UK
10539,2023-02-24,2023-09-18,ORD100586,11.12,Visit,Email,Germany
10868,2021-05-15,2021-12-29,ORD100587,207.27,Signup,Social Media,UK
10040,2022-01-09,2022-03-18,ORD100588,57.09,Repeat Purchase,Paid Ads,France
10739,2021-08-20,2022-01-08,ORD100589,18.67,Visit,Paid Ads,USA
11946,2021-02-08,2021-09-01,ORD100590,81.56,Visit,Paid Ads,France
11224,2023-03-14,2023-09-03,ORD100591,8.9,Visit,Referral,USA
10928,2023-03-30,2023-10-12,ORD100592,88.6,Visit,Paid Ads,France
12036,2021-02-16,2022-01-12,ORD100593,2.35,Visit,Email,France
10924,2021-02-05,2021-12-08,ORD100594,-156.5,Purchase,Organic,Germany
11581,2023-04-12,2023-10-25,ORD100595,80.32,Visit,Organic,USA
10389,2021-04-05,2021-11-18,ORD100596,73.71,Visit,Referral,Germany
11617,2021-12-27,2022-09-23,ORD100597,26.21,Purchase,Email,France
10255,2022-06-09,2022-12-24,ORD100598,53.79,Signup,Referral,Germany
10708,2021-05-26,2022-04-15,ORD100599,24.09,Visit,Organic,UK
11838,2022-01-03,2022-01-17,ORD100600,159.54,Repeat Purchase,Paid Ads,France
11944,2021-03-06,2021-12-16,ORD100601,26.63,Signup,Organic,UK
12497,2021-08-16,2022-07-15,ORD100602,115.09,Purchase,Organic,France
10009,2023-01-24,2023-08-27,ORD100603,39.36,Repeat Purchase,Organic,UK
10797,2022-06-04,2022-07-08,ORD100604,128.4,Repeat Purchase,Referral,UK
10876,2023-03-27,2023-06-03,ORD100605,93.3,Visit,Social Media,France
11028,2023-05-03,2024-06-01,ORD100606,66.08,Visit,Referral,UK
11015,2022-07-09,2023-02-05,ORD100607,134.14,Purchase,Social Media,USA
11824,2023-01-26,2023-03-12,ORD100608,64.49,Purchase,Referral,UK
10373,2021-06-30,2022-07-16,ORD100609,206.69,Visit,Organic,France
12193,2022-05-16,2023-01-18,ORD100610,156.94,Visit,Paid Ads,USA
10223,2022-08-20,2022-11-12,ORD100611,93.35,Purchase,Email,USA
11262,2021-06-04,2021-07-21,ORD100612,251.53,Purchase,Social Media,USA
12224,2023-02-26,2023-10-14,ORD100613,211.83,Purchase,Referral,Germany
11802,2022-06-19,2022-08-24,ORD100614,91.07,Purchase,Paid Ads,USA
10852,2022-09-19,2022-12-16,ORD100615,8.51,Visit,Email,Germany
10062,2023-03-29,2023-11-02,ORD100616,100.16,Visit,Paid Ads,India
11240,2022-03-11,2022-05-01,ORD100617,52.67,Visit,Social Media,UK
10688,2023-03-22,2023-04-12,ORD100618,93.21,Repeat Purchase,Social Media,Germany
11484,2021-04-09,2021-07-16,ORD100619,125.0,Purchase,Email,France
11633,2022-09-08,2023-01-16,ORD100620,124.22,Purchase,Email,USA
12152,2022-01-07,2022-04-04,ORD100621,134.33,Visit,Social Media,France
10510,2022-07-17,2022-11-29,ORD100622,136.46,Purchase,Social Media,USA
10384,2021-12-28,2023-01-05,ORD100623,13.89,Repeat Purchase,Organic,France
10404,2021-04-22,2021-05-30,ORD100624,25.54,Purchase,Email,UK
10517,2022-03-29,2022-04-15,ORD100625,119.49,Purchase,Email,UK
10475,2023-01-26,2023-05-10,ORD100626,62.94,Signup,Social Media,India
12000,2021-06-18,2022-07-09,ORD100627,172.69,Purchase,Referral,France
11668,2022-08-07,2022-12-30,ORD100628,16.01,Signup,Organic,India
11893,2021-05-19,2022-04-19,ORD100629,25.51,Signup,Referral,France
11460,2023-04-28,2023-12-07,ORD100630,98.1,Repeat Purchase,Social Media,UK
10713,2021-08-19,2021-12-13,ORD100631,83.36,Visit,Organic,India
10082,2021-08-27,2021-08-27,ORD100632,37.17,Repeat Purchase,Organic,USA
11168,2021-09-10,2022-01-04,ORD100633,62.98,Visit,Social Media,UK
11901,2022-03-12,2023-03-30,ORD100634,4.27,Signup,Paid Ads,Germany
12048,2022-07-15,2022-08-09,ORD100635,4.53,Signup,Paid Ads,UK
10050,2022-02-26,2022-03-09,ORD100636,11.97,Signup,Email,UK
10684,2021-10-30,2022-08-19,ORD100637,103.19,Purchase,Social Media,Germany
10716,2021-03-13,2022-02-16,ORD100638,239.16,Visit,Social Media,France
11469,2021-09-20,2022-03-07,ORD100639,36.17,Purchase,Referral,Germany
10448,2023-04-14,2023-06-05,ORD100640,4.14,Signup,Social Media,France
10880,2021-08-10,2022-05-05,ORD100641,147.98,Repeat Purchase,Paid Ads,India
10487,2021-03-18,2021-11-20,ORD100642,232.01,Signup,Social Media,India
11823,2021-03-03,2021-07-08,ORD100643,-17.84,Visit,Referral,India
12081,2022-04-16,2022-06-30,ORD100644,58.48,Repeat Purchase,Email,Germany
12142,2021-06-06,2022-03-01,ORD100645,20.74,Repeat Purchase,Organic,France
11574,2023-03-17,2023-08-09,ORD100646,13.49,Visit,Email,USA
12201,,,ORD100647,125.35,Repeat Purchase,Referral,UK
10249,2023-01-11,2023-07-28,ORD100648,411.32,Signup,Social Media,Germany
10673,2023-05-02,2023-07-11,ORD100649,136.05,Repeat Purchase,Paid Ads,India
10437,2021-06-10,2021-09-09,ORD100650,502.49,Signup,Social Media,USA
12165,2022-06-25,2023-01-19,ORD100651,68.38,Visit,Organic,France
10770,2022-09-18,2023-08-25,ORD100652,273.78,Purchase,Paid Ads,France
10267,2022-08-14,2023-07-18,ORD100653,27.54,Repeat Purchase,Email,France
11984,2022-06-19,2022-08-05,ORD100654,15.05,Visit,Referral,Germany
11077,2021-04-16,2021-05-14,ORD100655,145.49,Signup,Email,UK
10235,2021-05-11,2021-11-02,ORD100656,55.71,Purchase,Organic,UK
10388,2021-12-23,2022-01-10,ORD100657,45.87,Signup,Organic,USA
10762,2022-11-16,2023-11-05,ORD100658,133.51,Purchase,Social Media,India
11848,,,ORD100659,48.68,Purchase,Social Media,India
12448,2023-05-04,2024-04-12,ORD100660,101.99,Purchase,Social Media,India
10623,2023-06-04,2023-08-02,ORD100661,42.71,Repeat Purchase,Organic,India
11252,2023-03-08,2023-08-30,ORD100662,183.76,Signup,Paid Ads,USA
10577,2021-01-02,2021-09-13,ORD100663,44.94,Purchase,Email,USA
12122,2021-08-21,2022-04-06,ORD100664,91.88,Purchase,Email,France
10434,2022-01-04,2022-05-30,ORD100665,2.81,Signup,Referral,Germany
12150,2021-09-08,2022-07-02,ORD100666,188.27,Signup,Referral,UK
10763,2023-04-13,2024-03-10,ORD100667,116.22,Repeat Purchase,Paid Ads,USA
11329,2021-04-18,2021-12-12,ORD100668,25.62,Visit,Social Media,UK
12145,,,ORD100669,29.11,Visit,Social Media,France
11358,2021-06-29,2022-08-01,ORD100670,36.54,Repeat Purchase,Paid Ads,France
